# tiempo	energia_plaqueta	O10	magnetizacion
1563	0.829186	0.000000	0.012105
1564	0.824074	0.000000	0.010947
1565	0.827546	0.000000	0.008729
1566	0.826968	0.000000	0.005064
1567	0.828993	0.000000	0.002508
1568	0.837770	0.000000	-0.001206
1569	0.840664	0.000000	-0.002701
1570	0.840760	0.000000	-0.002459
1571	0.843654	0.000000	-0.000916
1572	0.845486	0.000000	0.000145
1573	0.843943	0.000000	0.002604
1574	0.851948	0.000000	0.000579
1575	0.851659	0.000000	-0.000241
1576	0.846933	0.000000	0.001591
1577	0.840181	0.000000	0.000145
1578	0.833237	0.000000	-0.001399
1579	0.834298	0.000000	-0.002122
1580	0.839506	0.000000	0.000145
1581	0.837191	0.000000	-0.001543
1582	0.837191	0.000000	-0.003328
1583	0.836902	0.000000	-0.004774
1584	0.831597	0.000000	-0.002990
1585	0.829475	0.000000	0.002122
1586	0.824942	0.000000	-0.002363
1587	0.822049	0.000000	-0.001977
1588	0.821856	0.000000	0.002025
1589	0.816262	0.000000	0.002701
1590	0.820698	0.000000	-0.000868
1591	0.821663	0.000000	0.003376
1592	0.822724	0.000000	0.004147
1593	0.828221	0.000000	0.004051
1594	0.828318	0.000000	0.002894
1595	0.827546	0.000000	0.005642
1596	0.829861	0.000000	0.002074
1597	0.828993	0.000000	-0.002749
1598	0.824171	0.000000	-0.002604
1599	0.826871	0.000000	0.002218
1600	0.826100	0.000000	-0.002025
1601	0.826100	0.000000	-0.003472
1602	0.835841	0.000000	-0.002894
1603	0.837770	0.000000	-0.003424
1604	0.835841	0.000000	-0.003762
1605	0.837481	0.000000	0.000096
1606	0.836420	0.000000	0.000338
1607	0.833430	0.000000	-0.003424
1608	0.832851	0.000000	-0.002267
1609	0.831211	0.000000	-0.001109
1610	0.829765	0.000000	0.001736
1611	0.823881	0.000000	0.001977
1612	0.824363	0.000000	-0.000193
1613	0.824749	0.000000	0.002170
1614	0.826292	0.000000	-0.000482
1615	0.826775	0.000000	0.000241
1616	0.830922	0.000000	0.004485
1617	0.830729	0.000000	0.005594
1618	0.828125	0.000000	0.002411
1619	0.833623	0.000000	0.004919
1620	0.832851	0.000000	0.003279
1621	0.833623	0.000000	0.004630
1622	0.835359	0.000000	0.003038
1623	0.837674	0.000000	0.003906
1624	0.839506	0.000000	0.002508
1625	0.839313	0.000000	0.003376
1626	0.839796	0.000000	0.000482
1627	0.836806	0.000000	0.002845
1628	0.834008	0.000000	0.004919
1629	0.834877	0.000000	0.001013
1630	0.837481	0.000000	0.001350
1631	0.835359	0.000000	0.000000
1632	0.835455	0.000000	0.001977
1633	0.836998	0.000000	0.003810
1634	0.834008	0.000000	0.004244
1635	0.838831	0.000000	0.001543
1636	0.831694	0.000000	-0.002122
1637	0.832755	0.000000	0.000868
1638	0.831887	0.000000	0.003086
1639	0.834780	0.000000	0.003472
1640	0.837191	0.000000	0.006173
1641	0.839120	0.000000	0.005835
1642	0.845486	0.000000	0.006703
1643	0.840085	0.000000	0.004051
1644	0.839217	0.000000	0.002942
1645	0.839506	0.000000	0.005594
1646	0.834973	0.000000	0.006414
1647	0.837963	0.000000	0.005353
1648	0.835745	0.000000	0.009018
1649	0.832562	0.000000	0.005980
1650	0.834298	0.000000	0.006752
1651	0.835069	0.000000	0.003762
1652	0.843943	0.000000	0.007137
1653	0.842593	0.000000	0.008054
1654	0.845293	0.000000	0.007620
1655	0.838542	0.000000	0.004726
1656	0.834684	0.000000	0.006028
1657	0.839313	0.000000	0.005691
1658	0.832948	0.000000	0.003858
1659	0.832562	0.000000	0.000916
1660	0.831115	0.000000	0.000627
1661	0.828125	0.000000	0.001977
1662	0.835166	0.000000	0.006028
1663	0.832562	0.000000	0.011044
1664	0.829572	0.000000	0.004678
1665	0.827836	0.000000	0.004340
1666	0.832658	0.000000	0.001929
1667	0.829379	0.000000	0.002845
1668	0.828704	0.000000	0.004967
1669	0.834008	0.000000	-0.000627
1670	0.830247	0.000000	0.005401
1671	0.834105	0.000000	-0.001157
1672	0.832176	0.000000	0.006125
1673	0.835938	0.000000	0.002845
1674	0.835166	0.000000	0.000772
1675	0.828221	0.000000	0.000579
1676	0.825714	0.000000	-0.000579
1677	0.826678	0.000000	0.002170
1678	0.819734	0.000000	0.000675
1679	0.820216	0.000000	0.000868
1680	0.819734	0.000000	0.002990
1681	0.819927	0.000000	0.006752
1682	0.818480	0.000000	0.004678
1683	0.822049	0.000000	-0.001350
1684	0.830922	0.000000	-0.000820
1685	0.831887	0.000000	0.001736
1686	0.835938	0.000000	0.003617
1687	0.837384	0.000000	0.001977
1688	0.833044	0.000000	0.002652
1689	0.832658	0.000000	-0.001688
1690	0.838831	0.000000	0.001543
1691	0.837674	0.000000	-0.000482
1692	0.832079	0.000000	-0.003810
1693	0.832176	0.000000	-0.001302
1694	0.830633	0.000000	0.001591
1695	0.828414	0.000000	0.001061
1696	0.829282	0.000000	0.001591
1697	0.826678	0.000000	0.001591
1698	0.830440	0.000000	0.001736
1699	0.826292	0.000000	0.001061
1700	0.833044	0.000000	-0.000772
1701	0.835359	0.000000	-0.003424
1702	0.835745	0.000000	-0.003472
1703	0.832176	0.000000	-0.004340
1704	0.829090	0.000000	-0.006848
1705	0.836998	0.000000	-0.004823
1706	0.833333	0.000000	-0.011863
1707	0.824942	0.000000	-0.008777
1708	0.821181	0.000000	-0.010224
1709	0.822338	0.000000	-0.011526
1710	0.829475	0.000000	-0.012490
1711	0.830150	0.000000	-0.010706
1712	0.834105	0.000000	-0.008536
1713	0.829186	0.000000	-0.006414
1714	0.826582	0.000000	-0.004340
1715	0.830633	0.000000	-0.004196
1716	0.833719	0.000000	0.000145
1717	0.839313	0.000000	-0.001833
1718	0.841628	0.000000	-0.005353
1719	0.833430	0.000000	-0.007330
1720	0.833623	0.000000	-0.005739
1721	0.828414	0.000000	-0.002363
1722	0.827353	0.000000	-0.002315
1723	0.831501	0.000000	-0.004003
1724	0.828221	0.000000	-0.005064
1725	0.829090	0.000000	-0.006221
1726	0.834973	0.000000	-0.007861
1727	0.832369	0.000000	-0.009500
1728	0.824942	0.000000	-0.011815
1729	0.822531	0.000000	-0.006028
1730	0.821277	0.000000	-0.001254
1731	0.820216	0.000000	-0.005401
1732	0.823399	0.000000	-0.006414
1733	0.819541	0.000000	-0.009549
1734	0.816937	0.000000	-0.009356
1735	0.815008	0.000000	-0.003183
1736	0.816647	0.000000	-0.000868
1737	0.815876	0.000000	-0.003906
1738	0.822434	0.000000	-0.002315
1739	0.824074	0.000000	-0.000868
1740	0.817805	0.000000	-0.000627
1741	0.824460	0.000000	-0.001688
1742	0.828029	0.000000	-0.001688
1743	0.833333	0.000000	0.001881
1744	0.828897	0.000000	-0.001157
1745	0.831019	0.000000	0.002604
1746	0.830440	0.000000	0.001929
1747	0.837577	0.000000	0.000434
1748	0.841821	0.000000	0.000241
1749	0.834684	0.000000	-0.002894
1750	0.829475	0.000000	-0.002508
1751	0.822627	0.000000	-0.004389
1752	0.829282	0.000000	-0.003135
1753	0.823399	0.000000	-0.002942
1754	0.826678	0.000000	-0.000772
1755	0.830440	0.000000	-0.004533
1756	0.833333	0.000000	-0.005498
1757	0.829765	0.000000	-0.003038
1758	0.831887	0.000000	-0.001833
1759	0.822338	0.000000	-0.004533
1760	0.825039	0.000000	-0.006462
1761	0.830054	0.000000	-0.004919
1762	0.827257	0.000000	-0.002797
1763	0.824267	0.000000	-0.002894
1764	0.821470	0.000000	-0.000048
1765	0.825714	0.000000	-0.006944
1766	0.825617	0.000000	-0.000868
1767	0.826485	0.000000	0.000386
1768	0.830633	0.000000	0.000820
1769	0.830054	0.000000	0.003038
1770	0.824267	0.000000	0.000820
1771	0.825714	0.000000	-0.002025
1772	0.828221	0.000000	-0.003665
1773	0.823785	0.000000	-0.000965
1774	0.820891	0.000000	-0.001929
1775	0.817419	0.000000	0.006366
1776	0.818094	0.000000	0.006318
1777	0.813175	0.000000	0.010754
1778	0.817612	0.000000	0.004919
1779	0.818287	0.000000	0.007813
1780	0.820602	0.000000	0.003858
1781	0.824556	0.000000	0.008439
1782	0.825907	0.000000	0.008295
1783	0.829572	0.000000	0.003810
1784	0.824749	0.000000	0.006848
1785	0.823881	0.000000	0.004051
1786	0.828607	0.000000	0.007909
1787	0.828704	0.000000	0.008343
1788	0.826968	0.000000	0.005835
1789	0.835552	0.000000	-0.000289
1790	0.829282	0.000000	-0.003376
1791	0.831019	0.000000	-0.003810
1792	0.825039	0.000000	-0.006462
1793	0.822049	0.000000	-0.007716
1794	0.823881	0.000000	-0.004147
1795	0.824653	0.000000	-0.007716
1796	0.835069	0.000000	-0.007427
1797	0.832658	0.000000	-0.004003
1798	0.833912	0.000000	-0.005594
1799	0.836902	0.000000	-0.002942
1800	0.836323	0.000000	-0.000289
1801	0.838059	0.000000	0.001495
1802	0.834780	0.000000	0.003569
1803	0.830150	0.000000	0.001688
1804	0.832176	0.000000	0.002894
1805	0.835841	0.000000	0.001495
1806	0.834877	0.000000	0.003231
1807	0.842207	0.000000	0.001929
1808	0.842882	0.000000	0.000772
1809	0.840664	0.000000	0.001881
1810	0.851080	0.000000	0.004871
1811	0.845197	0.000000	0.003520
1812	0.847126	0.000000	0.006510
1813	0.847222	0.000000	0.008054
1814	0.845679	0.000000	0.004919
1815	0.845679	0.000000	0.003231
1816	0.840471	0.000000	0.003810
1817	0.845775	0.000000	0.004485
1818	0.845872	0.000000	0.005739
1819	0.848090	0.000000	0.003086
1820	0.838927	0.000000	0.004099
1821	0.841146	0.000000	0.002990
1822	0.836998	0.000000	0.003906
1823	0.839217	0.000000	0.002749
1824	0.833333	0.000000	0.001495
1825	0.838252	0.000000	-0.000048
1826	0.833526	0.000000	0.005064
1827	0.831887	0.000000	-0.000675
1828	0.828897	0.000000	0.003617
1829	0.832079	0.000000	-0.002604
1830	0.831308	0.000000	-0.000868
1831	0.838349	0.000000	0.001688
1832	0.832755	0.000000	0.005015
1833	0.828414	0.000000	0.005305
1834	0.829958	0.000000	0.004967
1835	0.822820	0.000000	0.007861
1836	0.838059	0.000000	0.004196
1837	0.839892	0.000000	0.003617
1838	0.837384	0.000000	0.002267
1839	0.845775	0.000000	0.002604
1840	0.841725	0.000000	0.004678
1841	0.837577	0.000000	0.010465
1842	0.841146	0.000000	0.008536
1843	0.840760	0.000000	0.004389
1844	0.837963	0.000000	0.005015
1845	0.832562	0.000000	0.006510
1846	0.826389	0.000000	0.006559
1847	0.823592	0.000000	0.001206
1848	0.826100	0.000000	-0.000096
1849	0.825907	0.000000	-0.001591
1850	0.829861	0.000000	0.000048
1851	0.830633	0.000000	-0.003569
1852	0.833719	0.000000	-0.003038
1853	0.837867	0.000000	-0.003135
1854	0.831308	0.000000	-0.002459
1855	0.828414	0.000000	-0.005160
1856	0.832176	0.000000	-0.004196
1857	0.831694	0.000000	-0.002749
1858	0.833044	0.000000	0.001543
1859	0.828029	0.000000	0.001109
1860	0.830440	0.000000	0.006944
1861	0.829282	0.000000	0.001929
1862	0.832562	0.000000	0.003617
1863	0.832272	0.000000	0.006752
1864	0.827739	0.000000	0.008970
1865	0.829958	0.000000	0.006221
1866	0.827160	0.000000	0.005257
1867	0.824460	0.000000	0.007234
1868	0.822145	0.000000	0.010465
1869	0.829090	0.000000	0.006173
1870	0.833140	0.000000	0.000772
1871	0.836420	0.000000	0.006366
1872	0.828607	0.000000	0.005642
1873	0.830826	0.000000	0.007668
1874	0.834877	0.000000	0.007764
1875	0.833430	0.000000	0.006510
1876	0.827257	0.000000	0.004389
1877	0.828704	0.000000	0.005739
1878	0.826485	0.000000	0.006752
1879	0.832176	0.000000	0.006510
1880	0.833333	0.000000	0.005594
1881	0.829379	0.000000	0.005691
1882	0.825714	0.000000	0.005498
1883	0.828704	0.000000	0.004196
1884	0.831887	0.000000	0.001977
1885	0.831404	0.000000	-0.001206
1886	0.827160	0.000000	0.000193
1887	0.823881	0.000000	-0.002604
1888	0.824460	0.000000	-0.001591
1889	0.822917	0.000000	-0.000145
1890	0.826100	0.000000	-0.003038
1891	0.821759	0.000000	-0.000289
1892	0.830150	0.000000	0.001013
1893	0.823978	0.000000	0.000820
1894	0.822434	0.000000	-0.003328
1895	0.827064	0.000000	-0.004340
1896	0.823495	0.000000	-0.004147
1897	0.827546	0.000000	-0.007137
1898	0.824556	0.000000	-0.008970
1899	0.827836	0.000000	-0.009356
1900	0.830536	0.000000	-0.009693
1901	0.833140	0.000000	-0.008584
1902	0.836034	0.000000	-0.009645
1903	0.834105	0.000000	-0.010320
1904	0.828125	0.000000	-0.012780
1905	0.823495	0.000000	-0.008198
1906	0.822338	0.000000	-0.012008
1907	0.817805	0.000000	-0.012828
1908	0.816647	0.000000	-0.013792
1909	0.814236	0.000000	-0.013021
1910	0.817130	0.000000	-0.008439
1911	0.820988	0.000000	-0.005691
1912	0.827739	0.000000	-0.007957
1913	0.831211	0.000000	-0.010610
1914	0.826775	0.000000	-0.008391
1915	0.830922	0.000000	-0.012201
1916	0.834877	0.000000	-0.008439
1917	0.831308	0.000000	-0.009163
1918	0.825714	0.000000	-0.009983
1919	0.819637	0.000000	-0.009452
1920	0.819830	0.000000	-0.010224
1921	0.820795	0.000000	-0.014371
1922	0.824460	0.000000	-0.009549
1923	0.826871	0.000000	-0.009693
1924	0.830054	0.000000	-0.008584
1925	0.830247	0.000000	-0.007330
1926	0.825231	0.000000	-0.010320
1927	0.826100	0.000000	-0.015143
1928	0.830633	0.000000	-0.011719
1929	0.830922	0.000000	-0.011767
1930	0.828414	0.000000	-0.009645
1931	0.820795	0.000000	-0.005546
1932	0.824942	0.000000	-0.005353
1933	0.829668	0.000000	-0.000048
1934	0.827546	0.000000	0.002074
1935	0.831694	0.000000	-0.000820
1936	0.830536	0.000000	-0.001495
1937	0.833719	0.000000	0.001591
1938	0.833044	0.000000	0.001350
1939	0.832369	0.000000	0.000241
1940	0.834201	0.000000	-0.003328
1941	0.845100	0.000000	0.001784
1942	0.848187	0.000000	0.002459
1943	0.841532	0.000000	0.005257
1944	0.839217	0.000000	0.003472
1945	0.841821	0.000000	0.004003
1946	0.837674	0.000000	-0.000338
1947	0.839699	0.000000	-0.002556
1948	0.839603	0.000000	-0.001206
1949	0.836613	0.000000	0.001399
1950	0.832369	0.000000	0.002845
1951	0.835166	0.000000	0.005208
1952	0.832658	0.000000	0.004823
1953	0.832755	0.000000	0.006655
1954	0.823206	0.000000	0.006993
1955	0.824460	0.000000	0.007909
1956	0.825810	0.000000	0.008922
1957	0.829572	0.000000	0.009693
1958	0.831887	0.000000	0.005112
1959	0.829572	0.000000	0.006848
1960	0.826292	0.000000	0.005449
1961	0.825135	0.000000	0.004292
1962	0.825424	0.000000	0.003762
1963	0.832272	0.000000	0.007861
1964	0.826196	0.000000	-0.000048
1965	0.822145	0.000000	-0.002701
1966	0.825231	0.000000	0.002701
1967	0.823206	0.000000	0.002508
1968	0.825039	0.000000	0.005064
1969	0.833526	0.000000	0.003906
1970	0.837577	0.000000	0.004292
1971	0.835262	0.000000	0.005064
1972	0.835745	0.000000	0.004630
1973	0.824267	0.000000	0.004581
1974	0.828704	0.000000	0.005449
1975	0.831501	0.000000	0.004630
1976	0.831597	0.000000	0.004581
1977	0.831019	0.000000	0.003328
1978	0.827450	0.000000	0.002074
1979	0.824942	0.000000	-0.003810
1980	0.826678	0.000000	-0.005594
1981	0.825907	0.000000	-0.003279
1982	0.827064	0.000000	-0.000289
1983	0.832176	0.000000	0.002267
1984	0.834684	0.000000	0.000338
1985	0.829186	0.000000	0.000096
1986	0.829958	0.000000	-0.001591
1987	0.835938	0.000000	-0.002025
1988	0.834973	0.000000	-0.000868
1989	0.840085	0.000000	-0.005449
1990	0.834491	0.000000	-0.003135
1991	0.822434	0.000000	-0.001881
1992	0.826100	0.000000	-0.001302
1993	0.828221	0.000000	0.001061
1994	0.827546	0.000000	0.001254
1995	0.831404	0.000000	-0.000820
1996	0.833719	0.000000	0.000916
1997	0.834587	0.000000	0.002845
1998	0.834684	0.000000	0.003183
1999	0.829958	0.000000	0.004147
2000	0.834684	0.000000	0.004099
2001	0.831887	0.000000	0.006703
2002	0.832658	0.000000	0.005691
2003	0.835745	0.000000	0.008054
2004	0.838349	0.000000	0.005449
2005	0.842110	0.000000	0.003665
2006	0.835938	0.000000	0.004726
2007	0.832176	0.000000	0.008439
2008	0.835166	0.000000	0.007716
2009	0.839603	0.000000	0.004678
2010	0.841532	0.000000	0.006462
2011	0.836998	0.000000	0.001206
2012	0.838542	0.000000	0.001495
2013	0.835069	0.000000	0.004485
2014	0.837384	0.000000	0.004774
2015	0.830536	0.000000	0.002267
2016	0.828318	0.000000	0.004774
2017	0.832851	0.000000	0.000145
2018	0.831115	0.000000	0.001254
2019	0.831887	0.000000	0.001206
2020	0.828318	0.000000	0.002990
2021	0.825039	0.000000	0.001157
2022	0.826871	0.000000	0.004051
2023	0.821566	0.000000	0.004292
2024	0.819637	0.000000	0.005883
2025	0.826196	0.000000	-0.000386
2026	0.829282	0.000000	0.003762
2027	0.821759	0.000000	-0.000096
2028	0.826100	0.000000	0.001640
2029	0.825039	0.000000	-0.001206
2030	0.820988	0.000000	0.000723
2031	0.823495	0.000000	0.001254
2032	0.827932	0.000000	0.003279
2033	0.832755	0.000000	-0.001013
2034	0.829958	0.000000	0.000000
2035	0.825424	0.000000	0.000916
2036	0.824942	0.000000	0.000916
2037	0.831211	0.000000	-0.000338
2038	0.828221	0.000000	0.001736
2039	0.834008	0.000000	0.000000
2040	0.835166	0.000000	-0.007813
2041	0.831501	0.000000	-0.006125
2042	0.831790	0.000000	-0.001157
2043	0.829572	0.000000	-0.002025
2044	0.828607	0.000000	-0.000530
2045	0.828125	0.000000	-0.002990
2046	0.831790	0.000000	-0.002122
2047	0.837577	0.000000	-0.000868
2048	0.835455	0.000000	-0.001013
2049	0.834394	0.000000	-0.000868
2050	0.837577	0.000000	0.001399
2051	0.835262	0.000000	0.004389
2052	0.839120	0.000000	0.002411
2053	0.835359	0.000000	0.001157
2054	0.835552	0.000000	0.000868
2055	0.834877	0.000000	0.003665
2056	0.835648	0.000000	0.003135
2057	0.834008	0.000000	0.002652
2058	0.834201	0.000000	0.001784
2059	0.837577	0.000000	-0.000289
2060	0.836613	0.000000	-0.000579
2061	0.837577	0.000000	0.003906
2062	0.836613	0.000000	0.004919
2063	0.833816	0.000000	0.001543
2064	0.836130	0.000000	0.003424
2065	0.831019	0.000000	0.002411
2066	0.829186	0.000000	0.005691
2067	0.831887	0.000000	0.004967
2068	0.833526	0.000000	0.007620
2069	0.834201	0.000000	0.008005
2070	0.828800	0.000000	0.008681
2071	0.829958	0.000000	0.006173
2072	0.830536	0.000000	0.002459
2073	0.827643	0.000000	0.002990
2074	0.829282	0.000000	0.007957
2075	0.830633	0.000000	0.006896
2076	0.831501	0.000000	0.003569
2077	0.825810	0.000000	0.007234
2078	0.823592	0.000000	0.003231
2079	0.830054	0.000000	0.002122
2080	0.830054	0.000000	0.005932
2081	0.820120	0.000000	0.005932
2082	0.823399	0.000000	0.002797
2083	0.822049	0.000000	0.000965
2084	0.826003	0.000000	0.000145
2085	0.822338	0.000000	-0.002556
2086	0.823978	0.000000	-0.003038
2087	0.821856	0.000000	-0.004485
2088	0.822724	0.000000	-0.000241
2089	0.822531	0.000000	-0.002025
2090	0.829379	0.000000	0.003520
2091	0.831115	0.000000	0.003135
2092	0.832755	0.000000	0.002797
2093	0.827643	0.000000	-0.001736
2094	0.832851	0.000000	-0.003328
2095	0.835841	0.000000	-0.002508
2096	0.836998	0.000000	0.000289
2097	0.832851	0.000000	0.001061
2098	0.832851	0.000000	0.000675
2099	0.839217	0.000000	0.001302
2100	0.839796	0.000000	-0.002267
2101	0.837288	0.000000	0.000723
2102	0.835648	0.000000	0.000868
2103	0.842689	0.000000	0.003376
2104	0.845679	0.000000	0.003328
2105	0.843461	0.000000	0.001688
2106	0.838735	0.000000	0.004726
2107	0.840374	0.000000	0.005498
2108	0.834491	0.000000	0.008198
2109	0.831887	0.000000	0.001302
2110	0.832851	0.000000	0.002218
2111	0.833430	0.000000	0.001399
2112	0.835648	0.000000	-0.000916
2113	0.835648	0.000000	-0.003279
2114	0.830826	0.000000	-0.003569
2115	0.837577	0.000000	-0.003038
2116	0.834394	0.000000	-0.002074
2117	0.830343	0.000000	-0.004533
2118	0.831983	0.000000	-0.002797
2119	0.831404	0.000000	-0.001254
2120	0.831983	0.000000	-0.004437
2121	0.826871	0.000000	-0.002652
2122	0.826485	0.000000	-0.005498
2123	0.836709	0.000000	-0.002894
2124	0.832851	0.000000	0.003231
2125	0.835938	0.000000	0.000289
2126	0.829475	0.000000	0.000145
2127	0.830536	0.000000	-0.003424
2128	0.828897	0.000000	-0.000338
2129	0.825617	0.000000	-0.001350
2130	0.824074	0.000000	-0.000145
2131	0.830826	0.000000	0.002556
2132	0.824749	0.000000	0.002170
2133	0.825328	0.000000	-0.001254
2134	0.822145	0.000000	-0.000675
2135	0.818866	0.000000	-0.001543
2136	0.824556	0.000000	-0.000675
2137	0.822338	0.000000	-0.002025
2138	0.831597	0.000000	-0.001254
2139	0.829186	0.000000	-0.006125
2140	0.830633	0.000000	-0.006510
2141	0.834105	0.000000	-0.002411
2142	0.832272	0.000000	-0.004581
2143	0.830343	0.000000	-0.003858
2144	0.835648	0.000000	-0.001591
2145	0.833044	0.000000	-0.000868
2146	0.835552	0.000000	-0.000579
2147	0.839313	0.000000	0.004147
2148	0.839506	0.000000	0.001640
2149	0.835745	0.000000	-0.002170
2150	0.838927	0.000000	-0.001061
2151	0.833140	0.000000	-0.001543
2152	0.836227	0.000000	0.001013
2153	0.838252	0.000000	0.001302
2154	0.834587	0.000000	-0.000723
2155	0.831597	0.000000	-0.001591
2156	0.828800	0.000000	-0.004630
2157	0.816744	0.000000	-0.005208
2158	0.823881	0.000000	-0.004196
2159	0.825617	0.000000	-0.005546
2160	0.826003	0.000000	-0.007282
2161	0.825328	0.000000	-0.005401
2162	0.823110	0.000000	-0.005112
2163	0.823399	0.000000	-0.003762
2164	0.828029	0.000000	-0.005449
2165	0.828414	0.000000	-0.004823
2166	0.827353	0.000000	-0.003520
2167	0.826292	0.000000	-0.002701
2168	0.827739	0.000000	0.000723
2169	0.820988	0.000000	0.004099
2170	0.827257	0.000000	0.006848
2171	0.828414	0.000000	0.005305
2172	0.829958	0.000000	0.002797
2173	0.821470	0.000000	0.001977
2174	0.824267	0.000000	0.000530
2175	0.827546	0.000000	-0.001495
2176	0.824846	0.000000	-0.002508
2177	0.826196	0.000000	0.001688
2178	0.830054	0.000000	-0.000386
2179	0.837867	0.000000	0.001543
2180	0.837384	0.000000	-0.000530
2181	0.831115	0.000000	-0.002459
2182	0.826196	0.000000	-0.003713
2183	0.827450	0.000000	-0.006028
2184	0.823592	0.000000	-0.005305
2185	0.829572	0.000000	-0.001061
2186	0.831501	0.000000	-0.001254
2187	0.833623	0.000000	-0.007957
2188	0.832176	0.000000	-0.003617
2189	0.831211	0.000000	-0.000965
2190	0.827739	0.000000	-0.002025
2191	0.825039	0.000000	-0.003038
2192	0.827064	0.000000	-0.000530
2193	0.828414	0.000000	-0.003520
2194	0.822820	0.000000	-0.005546
2195	0.828029	0.000000	-0.001881
2196	0.826485	0.000000	-0.010176
2197	0.818576	0.000000	-0.011574
2198	0.815683	0.000000	-0.010176
2199	0.815104	0.000000	-0.011622
2200	0.817708	0.000000	-0.009983
2201	0.817130	0.000000	-0.010176
2202	0.819541	0.000000	-0.006269
2203	0.820698	0.000000	-0.002942
2204	0.830150	0.000000	-0.004485
2205	0.830729	0.000000	-0.001929
2206	0.834105	0.000000	-0.002363
2207	0.830536	0.000000	-0.007909
2208	0.835648	0.000000	-0.003086
2209	0.838059	0.000000	-0.004774
2210	0.836516	0.000000	0.003279
2211	0.833430	0.000000	-0.001157
2212	0.834394	0.000000	-0.005257
2213	0.827160	0.000000	-0.002749
2214	0.821952	0.000000	-0.002701
2215	0.825039	0.000000	-0.006173
2216	0.832176	0.000000	-0.004340
2217	0.825810	0.000000	-0.007571
2218	0.826678	0.000000	-0.006703
2219	0.825714	0.000000	-0.007523
2220	0.829861	0.000000	-0.009018
2221	0.830729	0.000000	-0.011333
2222	0.833719	0.000000	-0.015577
