# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1744	0.828935	0.002180	-0.000184	0.000578	-0.002189	0.002484	803.000000	199.223493	0.828549	0.002545	-0.000779	0.000480	-0.000318	0.001975	804.000000	199.223493	0.829456	0.002430	-0.000630	0.000300	-0.002662	0.002392
1747	0.827893	0.002893	-0.000558	0.000508	-0.001524	0.002445	806.000000	199.223493	0.829649	0.002674	-0.000914	0.000251	-0.001186	0.001994	807.000000	199.223493	0.830845	0.002563	-0.000124	0.000873	-0.002922	0.002610
1750	0.832060	0.002166	-0.000733	0.000254	-0.001591	0.002503	809.000000	199.223493	0.831405	0.000631	-0.001586	0.000679	-0.000251	0.002528	810.000000	199.223493	0.827797	0.001747	0.000451	0.000264	-0.000019	0.001793
1753	0.825675	0.001757	-0.000563	0.000230	-0.000627	0.002078	812.000000	199.223493	0.828935	0.001794	0.000607	0.000463	0.000376	0.002278	813.000000	199.223493	0.830941	0.002130	0.000507	0.000442	0.000039	0.001561
1756	0.830363	0.002195	0.000521	0.000350	-0.001013	0.001642	815.000000	199.223493	0.831134	0.002180	0.000285	0.000391	-0.000309	0.002576	816.000000	199.223493	0.831269	0.001954	-0.000078	0.000218	0.000048	0.002711
1759	0.830748	0.003255	-0.000252	0.000785	-0.000984	0.002432	818.000000	199.223493	0.831481	0.003382	0.000471	0.000889	-0.001129	0.003211	819.000000	199.223493	0.831539	0.003802	0.000757	0.000448	-0.000849	0.002651
1762	0.831540	0.003125	-0.000733	0.000485	-0.003453	0.002850	821.000000	199.223493	0.832253	0.002579	0.000334	0.000290	-0.002710	0.002879	822.000000	199.223493	0.832562	0.001634	0.000311	0.000382	-0.002170	0.003715
1765	0.831539	0.002838	0.000151	0.000550	0.000164	0.002416	824.000000	199.223493	0.834105	0.002660	-0.000363	0.000751	0.001090	0.002532	825.000000	199.223493	0.830459	0.003453	-0.000950	0.000380	0.001205	0.002560
1768	0.827971	0.002911	-0.000406	0.000215	0.001726	0.001925	827.000000	199.223493	0.831076	0.002346	0.000012	0.000628	0.003019	0.001999	828.000000	199.223493	0.830826	0.002514	0.000307	0.000528	0.002826	0.001739
1771	0.829186	0.002666	0.000122	0.000343	0.001003	0.001876	830.000000	199.223493	0.833411	0.003021	-0.000063	0.000502	0.001553	0.001656	831.000000	199.223493	0.836246	0.002800	0.000179	0.000635	0.000839	0.001836
1774	0.840760	0.002256	0.000979	0.000691	0.002585	0.001852	833.000000	199.223493	0.839198	0.000683	0.001035	0.000529	0.001775	0.001612	834.000000	199.223493	0.837134	0.000890	-0.000572	0.000577	0.002662	0.001236
1777	0.837037	0.001068	-0.000608	0.000490	0.000598	0.001261	836.000000	199.223493	0.835841	0.000687	0.000090	0.000702	0.001186	0.001154	837.000000	199.223493	0.833411	0.002304	0.000300	0.000418	-0.000280	0.001244
